dialogue_id,turn_id,query,response,response_type
192988216286354989,1,Who won i am a celebrity 2018 australia?,Fiona O'Loughlin | Fiona Taheny,directAnswer
-8447750194723152954,1,What is the bengali name of peepal tree?,Ashvattha,directAnswer
-5633871911927463281,1,The bulk of immigrants coming to the united states between the late 1880s and the 1920s came from?,"Central Europeans, | southern and eastern Europe",directAnswer
-7786661706827367176,1,When does the new season of cake boss come out?,"September 30, 2017 | March 17, 2017 | August 23, 2016",clarification
-4991609438805368588,1,Who sings im going to stand by you?,Platten | Rachel Platten,directAnswer
8071957984101194185,1,Who plays the queen in chronicles of narnia?,Tilda Swinton | Laura Brent,clarification
8099451776835363097,1,What does foo stand for in foo fighters?,fire | good luck,clarification
-6726269601434213805,1,Who made the song play that funky music white boy?,Rob Parissi | Wild Cherry,clarification
7289891818842439933,1,Where will this year's army-navy game be played?,"""The Linc"" | Lincoln Financial Field | MetLife Stadium | Philadelphia | Philadelphia, Pennsylvania, United States | Philadelphia, Pennsylvania | East Rutherford | East Rutherford, New Jersey",clarification
1266845414956490286,1,When did south africa leave the british empire?,31 May 1961,directAnswer
5180907331378248267,1,Who wrote i can only imagine mercy me?,Bart Millard,directAnswer
-716820847901797485,1,How far is the pitcher's mound from home plate in mlb?,60 feet 6 inches,directAnswer
-7662982843987342734,1,What was the budget for star wars a new hope?,$11 million,directAnswer
5317272579482100400,1,Who sings the song if you want my love you got it?,Cheap Trick | Twenty 4 Seven,clarification
-7309908774381727473,1,When did i dream of jeannie air in color?,"September 12, 1966",directAnswer
-3192439419107401366,1,Who did the song come a little bit closer?,Bobby Hart | Wes Farrell | Tommy Boyce | Jay and the Americans | Artie Ripp,clarification
4755967633085485251,1,What is the primary fuel that would be used in fusion reactors?,uranium-235 | U-235,directAnswer
5834580090848416255,1,When was nepal declared as secular state in bs?,"September 20 , 2015",directAnswer
1226703133414666303,1,Who were the colonists who wished to remain part of great britain?,Royalists | King's Men | Loyalists | Tories,directAnswer
3353719125120887317,1,Who sang the song tequila makes her clothes fall off?,Nichols | Joe Nichols | Joseph Edward Nichols | John & Audrey Wiggins,clarification
-5505526601814001510,1,How many game winners does larry bird have?,15 | two,clarification
-5754017470190324530,1,Ain't no sunshine number of i knows?,26,directAnswer
6922062280700445065,1,Who is the woman who does the progressive commercials?,Flo | Stephanie Courtney,clarification
-6204074719106940551,1,When do jack and lisa get married on heartland?,season 7 finale | season 7,directAnswer
6074154459961332652,1,Who's doing the halftime show at the super bowl?,Lady Gaga | Ricky Kirshner | Hamish Hamilton | Gustavo Dudamel | University of California Marching Band | Coldplay | Bruno Mars | Youth Orchestra L.A. | Beyoncé | Mark Ronson | Missy Elliott | Katy Perry | Lenny Kravitz | Arizona State University Sun Devil Marching Band,clarification
-39770023236574383,1,How many episodes will be in nashville season 6?,16,directAnswer
-2862870315380907174,1,When does warriors the raging storm come out?,"January 6, 2004",directAnswer
-5987012970810649688,1,How old do you need to be to play in the senior open?,50 years,directAnswer
6852421874653422379,1,Who is the longest serving prime minister of england?,Sir Robert Walpole,directAnswer
-1808109540564446637,1,What is the first language bible was written?,"Hebrew, Aramaic, and Koine Greek.",directAnswer
6167977299946660363,1,How many sacraments are there in the eastern orthodox church?,7 | unlimited,clarification
-1365490014946172719,1,What is the number one sport in the us?,exercise walking | football,clarification
4211727769148733625,1,Is dubai a country or city wiki answers?,city,directAnswer
-4322775683193696877,1,When do you put the flag up for memorial day?,after noon,directAnswer
-1760246343920980302,1,Which is a religious text of hinduism that means sitting near a teacher?,ˈʊpɐnɪʂɐd | उपनिषद् | Upaniṣad | Upanishads,directAnswer
-3481264047146484325,1,What episode does klaus appear in the vampire diaries?,19th episode | 41st episode,clarification
5995366384308385761,1,What is the population of greenville county south carolina?,"451,225 | 514,213 | 379,616 | 320,167",clarification
3478885032230619126,1,Where is the original papa john's located?,"Jeffersonville, Indiana | Jeffersonville | Mick's Lounge, in Jeffersonville",directAnswer
9213750946374648615,1,Where's the raiders stadium in las vegas?,"Paradise, Nevada",directAnswer
5463121302494290567,1,How many nba championships has golden state warriors won?,6,directAnswer
-4131715329920082142,1,Who sang on evanescence bring me to life?,Amy Lee and Paul McCoy | Katherine Jenkins | Wykked Wytch | Gregorian | Daughtry,clarification
6598527926553121211,1,Who are the characters in metalocalypse based on?,"George Corpsegriner Fisher, Yngwie",directAnswer
2049285453792271740,1,Where was the russian settlement of america located?,Russian America,directAnswer
4960940645487006943,1,What year were the harry potter books set in?,from 1991 to 1998,directAnswer
-7947999078634343991,1,Who plays penny pinchelow in dumb and dumber to?,Rachel Melvin,directAnswer
-2546973827971050809,1,When did michigan state join the big ten?,"May 20, 1949 | 1953",clarification
-1571127771993384414,1,Where did the bristol stool chart come from?,"University Department of Medicine, Bristol Royal Infirmary | Bristol Royal Infirmary | Scandinavian Journal of Gastroenterology | Scand. J. Gastroenterol. | Stephen Lewis and Ken Heaton",clarification
-4113519508871998176,1,What time frame does stranger things take place?,1980s,directAnswer
-3599790914416110013,1,Who played jeff colby on the original dynasty?,John James Anderson | James | John James,directAnswer
1560870673941393058,1,Where in tennessee can you see 7 states?,Rock City Point | Lookout Mountain | Chattanooga,clarification
973030756096044645,1,Who holds the record for most goals in a single world cup match?,Oleg Salenko | Alex Morgan | Michelle Akers,clarification
-8187966458371270447,1,The real name of the hotel in the shining?,The Stanley Hotel,directAnswer
-8906820469635327000,1,Who sang come on feel the noise first?,"Slade | Noddy Holder | Holder | Neville John ""Noddy"" Holder",clarification
1902187289307860339,1,Us female leader of a club scout group?,Catherine Pollard | Scouters,clarification
6271736351201789923,1,Who was the oldest person to play major league baseball?,Satchel Paige | Jack Quinn,clarification
8014785857500794333,1,Who provided the voice of the geico insurance company gecko and it's tv and debut?,Kelsey Grammer | Dave Kelly | Jake Wood,clarification
8998592255416737674,1,Who is the punter for the dallas cowboys?,Chris Jones | Jones,clarification [SEP] clarification
6568482674046567216,1,Who dies first in lord of the rings?,Gil-galad | Elendil,clarification
5636763360153412652,1,Who coined the phrase war to end all wars?,H. G. Wells,directAnswer
7409420422727005531,1,The main author of the texas declaration of independence was?,Childress | George Childress | George Campbell Childress,directAnswer
-1661377416561641,1,When is the movie thor ragnarok coming out?,"October 10, 2017 | October 13, 2017 | October 24, 2017 | November 3, 2017 | October 26, 2017",clarification
-2217498512577759142,1,When does agents of shield season 5 begin?,"December 1, 2017",directAnswer
9165911896977093118,1,Who wrote the song a house is not a home?,Burt Bacharach and Hal David,directAnswer
-4949067180314115176,1,Who wrote somebody that i used to know?,"Wally de Backer | Gotye | Wouter ""Wally"" De Backer | Mark Hudis",clarification
4883994053061744542,1,You can get it if you really want in a movie?,Speed 2: Cruise Control | Hitch | The Pirates! In an Adventure with Scientists! | Made in Dagenham,clarification
6105900352029061514,1,Who did astros play in 2017 world series?,Dodgers | Los Angeles Dodgers | Los Angeles,directAnswer
2701389948222279461,1,Won't go home without you girl in video?,Tania Raymonde | Raymonde | Tania Raymonde Helen Katz,directAnswer
-3800599398414076308,1,The maximum window size in tcp's sliding window scheme is?,64 kilobytes,directAnswer
4440863336369184746,1,Who had most of asia in its sphere of interest after the treaty of saragossa?,John III | John III of Portugal | King John III | Portugal,clarification
-2226177198374409130,1,Who won the national championship college football 2017?,2016 Clemson Tigers football team | Clemson University | Clemson Tigers | the Tigers | Clemson | 2017 Alabama Crimson Tide football team | Alabama Crimson Tide | Crimson Tide | Alabama | University of Alabama,clarification
-7224685730225939359,1,In what campaign was the town of jericho captured?,Sinai and Palestine | Sinai and Palestine campaign,directAnswer
-7036082884504588775,1,Who wrote the patriotic song sare jahan se achcha?,Muhammad Iqbal,directAnswer
-5077669686985410335,1,Who hit the last home run at three rivers stadium?,Pittsburgh Pirates | John Wehner,clarification
2448193027406299683,1,Who plays fiona's boss on shameless season 4?,John Allen McDorman IV | Jake McDorman | Jeffrey Dean Morgan,clarification
-2542584630840698502,1,When was rudolph the red nose reindeer written?,1939 | 1949 | 1964,clarification
-2465593609116005437,1,Who did the ottoman empire fight in ww1?,"Russia | Russian Empire | British (with the help of Jews, Greeks, Assyrians and the majority of the Arabs, along with Indians under its empire), the Russians (with the help of Armenians) and the French | the Entente",clarification
3490108694360576436,1,When did french become the official language of quebec?,"July 31, 1974 | when the official language act was passed",clarification
2882676186848375949,1,When did ethanol start being added to gasoline?,1908,directAnswer
7807910310578799346,1,Who were the original pro dancers on dancing with the stars?,Ashly DelGrosso | Alec Mazo | Louis Van Amstel | Charlotte Jørgensen | Edyta Śliwińska | Jonathan Roberts,directAnswer
4878459371808324598,1,How many brands of e cigarettes are there?,more than 460 | 10.5,clarification
8996024792914181521,1,How many seasons are there of america's got talent?,12 | 11 | 10,clarification
8880584810117946827,1,When did canada become part of the british commonwealth?,1763,directAnswer
2086299268305905580,1,What is the name of the source of alpha radiation in a smoke alarm?,radioisotope | americium-241,directAnswer
6914146325128869245,1,When do the new episodes of the flash start?,"October 10, 2017 | October 4, 2016 | October 6, 2015",clarification
6790293813653816321,1,Who plays miranda bailey in grey's anatomy?,Chandra Wilson,directAnswer
1806236654942286909,1,Who is the author of wings of fire?,Arun Tiwari | A. P. J. Abdul Kalam | Tui T. Sutherland | Stirling Dale Silliphant | Stirling Silliphant,clarification
874229149946763980,1,Where does the rose bowl game take place?,"Rose Bowl | Pasadena, California | Durham, North Carolina | Duke Stadium | Tournament Park",clarification
-5505435431090988506,1,Snow white and the huntsman movie heroine name?,Snow White | Kristen Stewart | Raffey Cassidy,clarification
-3054053032049520335,1,Who was longest serving prime minister of india?,Jawaharlal Nehru | Pandit Jawaharlal Nehru,directAnswer
1715665183727762386,1,Who sang the song what's love got to do with it?,Tina Turner | Warren G featuring Adina Howard,clarification
1859463099684131777,1,Who owns the grand pier weston super mare?,Michelle & Kerry Michael,directAnswer
1640568674664728982,1,When did the flyers win the stanley cup?,1974 and 1975,directAnswer
-1603097501726154816,1,How many citizens are there in the us?,"329,227,746 | 308,745,538 | 281,421,906 | 248,709,873",clarification
-6118508180338451872,1,When did england last get to the quarter final of the world cup?,2006 | 2002 | 1990,clarification
626490903467167557,1,Who does the voice of our cartoon president?,Jeffrey Allen Bergman | Jeff Bergman,directAnswer
4337112905614324482,1,Who sings the hawaiian version of somewhere over the rainbow?,IZ | Israel Kamakawiwoʻole | Bruddah Iz | Israel Kaʻanoʻi Kamakawiwoʻole,directAnswer
232951934943237497,1,What type of music do little mix sing?,R&B | Pop | dance-pop,directAnswer
-1493012327742010140,1,Linear perspective was perfected during which art period quizlet?,High Renaissance | Renaissance | Italian Renaissance,directAnswer
4045165536748713167,1,Who is the speaker of the house chosen by?,The House of Representatives | Members of House of Commons | a secret ballot by the Parliament,clarification
9021147005098238752,1,Who played red harvest in the magnificent seven?,Martin Sensmeier,directAnswer
3656588928554690768,1,Who gave the idea of constituent assembly for india?,Manabendra Nath Roy | Narendra Nath Bhattacharya | M. N. Roy | Rajaji | C.R. | Chakravarti Rajagopalachari | C. Rajagopalachari,clarification
-6888259864192677951,1,When was abuja became the capital of nigeria?,"December 12, 1991",directAnswer
8709541861986676172,1,Are radio waves electromagnetic waves or sound waves?,electromagnetic | electromagnetic waves,directAnswer
-6879428134571341185,1,When does hotel transylvania part 3 come out?,"June 13, 2018 | July 13, 2018 | July 10, 2018 | August 17, 2018 | late August 2018 | October 2018",clarification
5878644082687929653,1,Where does the dark knight rises take place?,Gotham | Gotham City | in the U.S. state of New Jersey | Uzbekistan | Florence,clarification
-955061125990102170,1,Where does the united states get most of its uranium?,Wyoming | Smith Ranch-Highland,directAnswer
-6904730245667046745,1,Who sang that the way god planned it?,William Everett Preston | Billy Preston | Preston | Troy | Doris Troy | Doris Troy and Madeline Bell | Bell,clarification
-8462483325467237721,1,What album is no shelter on from rage against the machine?,The Battle of Los Angeles | Australian and Japanese release of The Battle of Los Angeles,directAnswer
-1846801835339533844,1,When did the first 1 coin come out?,21 April 1983 | 1794 | 1870 | 2002 | 14 May 1984,clarification
-7288463435652821508,1,Name the type of muscles that accomplish peristalsis?,smooth muscle,directAnswer
3485918043925379072,1,Cuba is one of the world's leading producers of?,sugar | sugarcane,directAnswer
-4567669466013321234,1,Who plays donna tubbs on the cleveland show?,Sanaa Lathan,directAnswer
-4012722203376740214,1,Number of oil refineries in the united states?,135 | 137,clarification
-2392765731272022771,1,Reasons for implementing a land reform programme in south africa?,empower farm workers (who now have the opportunity to become farmers) and reduce inequality | allow previously unemployed people to participate in the economy | better the country's economic growth | settling Land Claims of people who were forcefully removed from their homes and restitution for people forcibly evicted from rural land because of apartheid policies,clarification
-8491718471667155912,1,Who is the main character in highschool dxd?,Issei Hyodo,directAnswer
-110212191849231958,1,What is the disorder in the movie brain on fire?,Bipolar Disorder | Schizophrenia | anti-NMDA receptor encephalitis,clarification
1663459261453389197,1,How early can you buy alcohol in maine?,6:00 AM | 5:00 AM,clarification
2292298516180745088,1,Who killed dennis rickman in eastenders in 2005?,Danny Moon | Jake Maskall | Johnny Allen | Billy Murray,clarification
-7347271582582615586,1,Diseases carried from person to person through other hosts such as animals or insects are known as?,vector borne,directAnswer
3961675470301104495,1,Who won the nba first sixth man award?,Eric Gordon | Eric Ambrose Gordon Jr. | Jamal Crawford | Aaron Jamal Crawford | Lou Williams | Louis Tyrone Williams,clarification
-6982650788229736528,1,Port blair is in which part of andaman?,northeast part of Great Andaman,directAnswer
829203627268449957,1,What is the purpose of egg wash in baking?,"to make pastries shiny and golden or brown in color, and it also is used to help toppings or coatings stick to the surface of the pastry, or to bind pastry parts together | breading foods",directAnswer
7531019029980272482,1,How many copies did back in black sell?,"50 million copies | 50 million | 22 million | 22× multi-platinum | 22 million American sales | 180,000 | 3× Platinum | 600,000",clarification
-1291131846569359880,1,The medical term for a superficial loss of skin as would occur by scratching is?,abrasion,directAnswer
-314328813781870598,1,When does hell in a cell come on 2018?,"September 16, 2018",directAnswer
-8213389927854249288,1,When does arrow season 6 air on tv?,"October 12, 2017",directAnswer
2804165709523013948,1,When does love simon come out to dvd?,"January 17, 2018 | June 12, 2018",clarification
-7419892957284528636,1,When did the white retro 4 come out?,1989,directAnswer
1508108513917118249,1,How many episodes in the last season of house of cards?,8 | eight | 4 | four,clarification
-7445988054918195242,1,Who has the biggest police force in the us?,NYPD | New York City Police Department | City of New York Police Department,directAnswer
-3061814766630657819,1,When is the new south park episode coming out?,"December 6, 2017 | November 29, 2017 | November 15, 2017",clarification
7215144063467710058,1,Odishi dance is popular dance of which state?,Odisha,directAnswer
-150430669186341127,1,Who played dana in the movie true lies?,Eliza Dushku,directAnswer
-545110393831089275,1,When does transformers the last knoght come out on dvd?,"September 26, 2017",directAnswer
-6122045853501578470,1,When did the nba get the 3 point line?,1945 | 1961 | June 1979 | 1988 | 1980-81 season | 1987,clarification
-6887637884133645815,1,Who plays maddy datner in f the prom?,Danielle Marie Campbell | Danielle Campbell,directAnswer
-1548843283440971356,1,Who sings great big gig in the sky?,Pink Floyd | Clare Torry | Torry | Clare H. Torry | Peter Watts | Gerry O'Driscoll and Peter Watts | Gerry O'Driscoll | Peaches | Henry Rollins | Theresa Thomason | Ola Bieńkowska,clarification
6893902382786010486,1,When does the state fair of tx end?,last Friday in September and ends 24 days later | 18 October 2020,clarification
-7149228835868086902,1,Where was the movie the princess bride filmed?,"Cave Dale, Castleton, Derbyshire | Burnham Beeches, Buckinghamshire | Penshurst Place, Kent | Haddon Hall, Bakewell, Derbyshire | Lathkill Dale | Shepperton Studios in Surrey | Carl Wark, Sheffield | Bradley Rocks and Robin Hood's Stride, Birchover, Derbyshire | Cliffs of Moher, County Clare",clarification
-8886358107927092476,1,How many episodes in breaking bad season 3?,13,directAnswer
-6897125142172470802,1,The big bang theory season 11 guest star?,"Riki Lindhome, Ira Flatow, Swati Kapila, Beth Behrs, Walton Goggins, Bill Gates, Peter MacNicol, Neil Gaiman, Jerry O'Connell, Courtney Henggeler, Teller, Mark Hamill | Ira Flatow, Bill Gates, Neil Gaiman, Teller, and Mark Hamill",clarification
-2254948795897366221,1,Where did the english bill of rights happen?,House of Commons | House of Lords,clarification
7497835616804822162,1,Where do the light dependent reactions of photosynthesis take place?,thylakoid membranes,directAnswer
-3044484109258746343,1,When were the first driver's license issued?,"1888 | January 1, 1904",clarification
-1891555139625059174,1,Who plays simon's dad in the inbetweeners?,Martin Trenaman,directAnswer
8615507781987195502,1,Who is the winner of american got talent 2017?,Darci Lynne | Darci Lynne Farmer,directAnswer
-5987368326243971750,1,Who does tracy end up with in hairspray?,"Link Larkin | Link | Lincoln ""Link"" Larkin",clarification
5421373664839595456,1,Who plays death on bill and ted's bogus journey?,William Thomas Sadler,directAnswer
-5936128988192114634,1,When was last time michigan beat ohio state in football?,2011 | November 26 2011,directAnswer
-6260385862434727177,1,Where did the group areas act take place?,South Africa,directAnswer
-2679276909620887983,1,Who produced did it on em by nicki minaj?,"Bangladesh | Shondrae ""Bangladesh"" Crawford",directAnswer
-6043912590688854854,1,Who scored the first ever world cup final goal in 1930?,Pablo Dorado,directAnswer
-1749561716443925397,1,Where did the first modern olympics take place?,"athens, greece | Chamonix, France | Rome | singapore",clarification
1637466654052277256,1,Who is the voice of snowball in stuart little?,Kevin Schon | Nathan Lane | Quinton Flynn,clarification
-2289778540225773934,1,When was the last time notre dame won a national championship in football?,1988 | 1988 NCAA Division I-A football season | 1977 | 1977 NCAA Division I football season | 1973 | 1973 NCAA Division I-A football season,clarification
7752247882294987981,1,Who sang the song we can be heroes?,Bowie | David Robert Jones | David Bowie | Peter Gabriel | Ebba Tove Elsa Nilsson | Tove Lo,clarification
4215851775478903224,1,Who was the first person voted off big brother?,William Collins | Sada Walkington | Chuck Liddell | Chris Eubank | Kat Yee,clarification
-2105166672791395902,1,Where can a description of us citizens civil liberties be found?,United States Bill of Rights | United States Constitution,directAnswer
-3305347726820861984,1,Who is the original singer of every rose has its thorn?,Bret Michaels | Poison,clarification
-5998071985977695780,1,Who has been crowned as the femina miss india world 2018?,Anukreethy Vas Tamil Nadu,directAnswer
-8549272344435720633,1,Where was kho kho game started in india?,"Maharashtra | Maharashtra, India",directAnswer
-5476828546252817553,1,Who played ron swanson on parks and recreation?,Nick Offerman,directAnswer
-7381351226759672949,1,Where are ligand-gated ion channels found in cells?,cell membrane,directAnswer
6188320105404938268,1,5 animals that live in the sahara desert?,"fennec fox, addax, dorcas gazelle, Northwest African cheetah, monitor lizards",directAnswer
-29131571727052473,1,Who wrote the girl who played with fire?,Stieg Larsson | Ulf Rydberg,clarification
981159256080272274,1,When did the us leave the vietnam war?,"1968 | January 27, 1973 | 15 August 1973",clarification
4155947363378300476,1,Who has the most assist in the nba?,Scott Skiles | John Stockton,clarification
-4093141150024932073,1,Where did you find the red pandas in india?,"southern Tibet, Sikkim and Assam | Sikkim, Arunachal Pradesh, and West Bengal such as Khangchendzonga, Namdapha and Singalila National Parks | the Meghalaya Plateau of north-eastern India",clarification
-5304258274340484401,1,Where is the oldest functioning railway station in india located?,Howrah and Kolkata | Kolkata | Howrah,directAnswer
-583539944390774970,1,What crime is defined at california penal code section 187?,"murder | the unlawful killing of a human being, or a fetus, with malice aforethought",clarification
8822853518747458834,1,Who established the first reconstruction plan after the civil war?,Andrew Johnson,directAnswer
-7401079998425206681,1,How does the black panther get his power?,eating the heart-shaped herb | ancient Wakandan rituals of drinking the essence of the heart-shaped herb | access to wealth and advanced Wakandan technology | ingesting the heart-shaped herb,clarification
-4452107899340402990,1,Who has won more majors venus or serena?,Serena Williams | Serena Jameka Williams | Serena,directAnswer
-4989821726385625117,1,Board of governors of the federal reserve system term length?,14 years,directAnswer
-9159545440783312998,1,Who won the civil wars of the warring states period in order to become the first emperor of china?,"Ying Zheng | Qin Shi Huangdi | First Emperor of Qin | Qin king Zheng | Zhao Zheng | Qin Shi Huang | Zheng, the King of Qin | The first Sovereign Emperor of Qin""",directAnswer
-4605999971424952571,1,Who sings but i still haven't found what i'm looking for?,U2 | Paul David Hewson | Bono,clarification
5286603374327496790,1,When did notre dame first wear green jerseys?,"1977 before the USC game | October 22 | the ""green jersey game""",directAnswer
-4158613049670590742,1,Where do the sacramento kings play at home?,"Sacramento, California | Sacramento | Sacramento, California, United States | The G1 | G1C | Golden 1 Center | Power Balance Pavilion | ARCO Arena | Sleep Train Arena",clarification
8097984556676042823,1,Where did pluvial lakes form during the last ice age?,United States | Southwestern | Utah and California,clarification
8309957381355393787,1,What is the population of parkersburg west virginia?,"31, 492 | 44,797 | 1,028.7/km2 | 2,664.3 inhabitants per square mile | 33,099 | 33,862",clarification
6420817048991959463,1,Who gets super bowl rings when a team wins?,"players and team members | Some teams have given rings to former players and coaches | whomever they choose | fans as part of a charity raffle | players (active roster or injured), coaches, trainers, executives, personnel, and general staff | the winners of the league's annual championship game | runners-up team of the Super Bowl",clarification
-1791791886993731894,1,Who was the skilled general who led his troops over the alps into rome during the second punic war?,Hannibal,directAnswer
-7497384354153692932,1,When have the bills been in the super bowl?,"1991, 1992, 1993, and 1994, | XXV, XXVI, XXVII, and XXVIII",clarification
633934874030893229,1,When did new orleans jazz move to utah?,1979 | June 1979,clarification
1469002612195289011,1,What is the value of the fourth power of ten?,"Ten Thousand | 10,000",clarification
-8509307336047563350,1,Who was the fury in the boy in striped pajamas?,"Hitler, Bruno's naïve interpretation of the word ""Führer""",directAnswer
-297186101250045033,1,When did the war of spanish succession end?,August 1714 | June 1715,clarification
-2168523086395025684,1,Who was the first person to use fossils for dating rock layers?,Nicolaus Stenonius | Niels Steensen | Nicolaus Steno | Nicholas Steno | William Smith | William 'Strata' Smith,clarification
8443917868894507731,1,Who is the world best selling music artist?,"The Beatles | John Lennon, Paul McCartney, Ringo Starr and George Harrison",clarification
-2610890604786289906,1,How many acres is the great smoky mountains national park?,"522,419 | 187,000",clarification
-7965755732893070949,1,Who does the voice of dipper in gravity falls?,Jason Ritter,directAnswer
-5641177252534716432,1,Who plays the doctor in to the bone?,Keanu Reeves,directAnswer
6742944450847978764,1,Who played spur in man from snowy river?,Kirk Douglas,directAnswer
-836369098383931127,1,What does the c mean in the nfl?,Captain | Center,clarification
-5104257656799639605,1,Who plays the new spiderman in civil war?,Tom Holland,directAnswer
-3570340040806387085,1,How far is ames iowa from des moines iowa?,3o miles | approximately 30 miles | roughly 30 miles | 48 km,directAnswer [SEP] directAnswer
7727886809978555590,1,When did they stop making pontiac trans am?,2002,directAnswer
7545824345967327590,1,Who is the highest selling girl group of all time?,Spice Girls | TLC,clarification
7369766582198591289,1,Where does the atp cp system take place?,in muscle cells | muscles,directAnswer
-5577747054980410231,1,When is the last time the redskins won a superbowl?,"1991 season | 1991 | Super Bowl XXVI | XXVI | January 26, 1992",clarification
-119485654079621904,1,When does dragon ball super episode 110 come out?,"October 8, 2017 | May 11, 2019",clarification
262262048725049866,1,Based on the principle of parsimony which tree is our preferred hypothesis?,the phylogenetic tree that minimizes the total number of character-state changes | optimal tree will minimize the amount of homoplasy | cladogram that requires the fewest implied character state transformations | the shortest possible tree that explains the data,directAnswer
-9097257584827096898,1,Where was tara in gone with the wind filmed?,Selznick studio lot,directAnswer
2538238001006160441,1,Who plays king edward in the white queen?,Max Irons | Sonny Ashbourne Serkis,clarification
-8064504868417271036,1,Who's the singer in fall out boy?,Patrick Stump,directAnswer
6448554282399987833,1,Where does an embryo usually attach to its mother?,uterus | placenta,clarification
-1819524204953903114,1,Who led the committee of public safety apex?,radical Jacobin Maximilien Robespierre | Maximilien François Marie Isidore de Robespierre | Maximilien Robespierre | Georges Danton | Danton | George Jacques Danton,clarification
-996109856805533605,1,What dynasty commissioned the great wall of china?,Qin dynasty,directAnswer
-5345561005601965363,1,Who played the soccer coach in the pink panther?,Jason Statham,directAnswer
2043124198932986557,1,When did the chargers make the super bowl?,"January 29, 1995 | Super Bowl XXIX",clarification
7574588767713724767,1,Who fired the first shots of the civil war?,South Carolina militia | the Confederates | Henry S. Farley | Lt. Henry S. Farley | Edmund Ruffin | Ruffin,clarification
1175849614263069793,1,Last time yankees made it to the playoffs?,2019,directAnswer
-4731698318514637994,1,Who played selena's mother in the movie?,Constance Marie | Constance Marie Lopez,directAnswer
271893039809445957,1,Who was the first person to find gold in colorado?,Lewis Ralston | George A. Jackson,clarification
1122064012838417525,1,How many mls in a pint in australia?,570 | 570 ml,directAnswer
-5894891296682098796,1,The andes mountains are found in which south american countries?,"Venezuela, Colombia, Ecuador, Peru, Bolivia, Chile and Argentina",directAnswer
3530673572028065618,1,Who does lorelai end up with in season 7?,Christopher | Christopher Hayden | Luke Danes | Luke,clarification
-6028491970072830412,1,What is the most current software for mac?,High Sierra | version 10.13 | 10.13 | macOS High Sierra | macOS Sierra | 10.12 | Sierra | version 10.12 | 10.11 | version 10.11 | OS X El Capitan | OS X 10.11 El Capitan | El Capitan,clarification
-9040713890745201020,1,The basic ratio on which the notation of rhythm is built is?,2:1 | 3:1,clarification
-4900709700910146568,1,Who has won the last 10 world series?,Astros | Houston Astros | Houston | Chicago Cubs | Chicago | Cubs | Kansas City Royals | Royals | Kansas City | Florida | Coastal Carolina | Virginia,clarification
-7416372850786489585,1,Current chief justice of all provinces of pakistan?,Mian Saqib Nisar | Anwar Zaheer Jamali | Jawwad S. Khawaja,clarification
-2152854276343324860,1,Girl who played christine in phantom of the opera?,Emmy Rossum | Sierra Boggess | Sarah Brightman and Patti Cohenour | Meghan Picerno | Marina Prior | Dale Kristien and Mary D'Arcy,clarification
8096312441847908820,1,Human interaction with the nitrogen cycle is primarily due to?,industrial nitrogen | fossil fuel combustion | planting of leguminous crops | fertilizer application | agricultural nitrogen,clarification
611182795427710738,1,First nigerian to win an olympic gold medal?,"Chioma Ajunwa | Ajunwa | Men's football team | Nduka Awazie, Fidelis Gadzama, Clement Chukwu, Jude Monye, Sunday Bada, and Enefiok Udo-Obong",clarification
-3243493129088573405,1,When did live like you were dying come out?,"June 7, 2004 | August 24, 2004 | September 21, 2009",clarification
7508519961751182212,1,Youngest female figure skater to win olympic gold?,Lipnitskaya | Yulia Vyacheslavovna Lipnitskaya | Yulia Lipnitskaya | Herber | Maxi Herber | Ilinykh | Elena Ruslanovna Ilinykh | Elena Ilinykh,clarification
8905159142292415847,1,Who sings i stand alone in quest for camelot?,Steve Perry | King Arthur,clarification
3404260062825523116,1,When does assassin's creed origins come out?,"October 27, 2017 | June 11, 2017",clarification
-3357684877086262680,1,How many episodes of fairy tail are there 2018?,12 | 277 | 289,clarification
-4335649680159445154,1,Name of the rabbit on winnie the pooh?,Rabbit,directAnswer
3312508149367167238,1,Where is the talking donkey in the bible?,Old testament | Book of Numbers | Numbers | Numbers:22 | Chapter 22 | 22 | Numbers 22:28,clarification
-6575849975826897888,1,When does the 2018 formula one season start?,"March 26, 2017 | March 20, 2016 | March 15, 2015",clarification
8573185297698594954,1,How many floors does hamleys regent street have packed full of toys?,seven,directAnswer
-933003053292968328,1,Who is opening for foo fighters in toronto 2018?,The Beaches | The Struts,directAnswer
-6663039973184444389,1,Who plays wood in the philosopher's stone?,Sean Biggerstaff,directAnswer
574563613247723855,1,Which instrument is traditionally played in the indian marriage?,Shehnai | Nādasvaram,directAnswer
1321163373376327304,1,What is the highest point on staten island?,Todt Hill,directAnswer
-3889559588364820362,1,Who added under god in the pledge of allegiance?,Louis Albert Bowman | Louis Charles Rabaut | Louis C. Rabaut | Representative Louis C. Rabaut,clarification
-4887104703941291395,1,When was the first episode of wild kratts?,"January 3, 2011",directAnswer
785231965701906376,1,When was the movie the dark crystal made?,"December 13, 1982 | 1982 | December 17, 1982 | February 17, 1983 | 1981 | April–December 1981",clarification
8630553478472896289,1,Flight that went down in the hudson river?,US Airways Flight 1549,directAnswer
