dialogue_id,turn_id,query,response,response_type
hobby_level2_dial4,1,How did the third jersey come to be?,"A third jersey, alternative jersey, third kit, third sweater or alternative uniform is a jersey or uniform that a sports team can wear instead of its home outfit or its away outfit during games, often when the colors of two competing teams' other uniforms are too similar to contrast easily.",directAnswer
hobby_level2_dial4,2,I would like to explore the history of the adaption of third jerseys for monetary reasons.,"Of North American sports leagues, the NFL generates $1.2 billion in jersey sales, and the NBA sells $900 million, both annually.",directAnswer
hobby_level2_dial4,3,Which sports league uses third jerseys the most?,Third-choice jerseys or uniforms are used in all four major professional sports leagues in the United States and Canada.,directAnswer
hobby_level2_dial4,4,How are third jerseys used in Canadian football?,Third jerseys are worn to differentiate the teams when two competing teams have very similar uniforms. And the CFL does not have a rule for use of alternate uniforms and teams are able to wear them as often or as little as they like.,directAnswer
hobby_level2_dial4,5,How are third jerseys used in ice hockey?,"It is used as dress for away-games, known as ""white while away"", in major league professional hockey.",directAnswer
hobby_level2_dial4,6,"Does ""white while away"" mean that hockey players don't wear white at home-games?","The NHL requires any team seeking to wear white at home to get express permission from the league office to do so and in minor league hockey the rules are the team wears white jerseys at home during one half of the season, then wears the color jerseys during the other half at home, and vice versa on the road.",directAnswer
top25_dial17,1,What type of assistance was offered by FEMA after Hurricane Ida?,"States of emergency were declared in New York, including in New York City, New Jersey, and Connecticut.[2][35] President of the United States Joe Biden stated that the Federal Emergency Management Agency (FEMA) was responding to the catastrophe.",noAnswerButRelevantInfo
top25_dial17,2,Did Hurricane Ida cross the Canadian border?,"Ida's remnants moved northeastward across Atlantic Canada, bringing heavy rain and gale-force winds to communities throughout the region.",directAnswer
top25_dial17,3,What is the estimate of the damages caused by Hurricane Ida in the US?,Are you asking about the fiscal damages or the death toll damages?,clarification
top25_dial17,4,I'm asking about the fiscal damages.,Ida was estimated to have caused at least $65 billion (2021 USD) in damages in the United States.,directAnswer
top25_dial17,5,"Yes, tell me more about the Gulf region.","The storm shut down nearly all Gulf Coast oil production, Louisiana's mainland refineries, and the Colonial Pipeline, and the offshore and onshore of the Gulf Region is up to $35 billion in Insured loss.",directAnswer
top25_dial17,6,Could you tell me more about these rescue efforts with the residents?,"The Louisiana National Guard activated 4,900 guard personnel, and dispatched about 200 high-water vehicles, along with more than 70 rescue boats and 30 helicopters. Over 5,000 national guard members were deployed, and more than 25,000 workers nationwide came in support of recovery efforts.",directAnswer
hobby_level2_dial5,1,What tools were used for engraving purposes of early Mississippian culture pottery?,"Sticks, reeds, or bone fragments were used to engrave pottery, while sharpened reeds or fingernails were used to add in smaller marks.",directAnswer
hobby_level2_dial5,2,What are the notable distinctions between Cahokian pottery and Southern Appalachian pottery?,"Cahokian pottery was especially fine, exhibiting smooth surfaces, very thin walls, and distinctive shell tempering, slips and coloring. Meanwhile, in Southern Appalachian pottery, limestone was initially used as a pottery temper before shell became the popular choice, with rounded bowls and spherical jars being the most common forms, sometimes with embellished rims and handles.",directAnswer
hobby_level2_dial5,3,Why is Mississippian culture pottery considered valuable?,Shell tempering is one of the hallmarks of Mississippian cultural practices. The value of this pottery on the illegal antiquities market has led to extensive looting of sites.,directAnswer
hobby_level2_dial5,4,What kinds of Mississippian pottery have been discovered?,"A number of forms exist, from earplugs and beads to cooking pots and bottles and the unique Mississippian forms like head pots or hooded vessels. The most ubiquitous form of Mississippian pottery was the ""standard Mississippi jar"", which was a globular jar with a recurved rim and subtle should.",directAnswer
hobby_level3_dial30,1,Where is the Silk Road located?,"First coined in the late 19th century, the name ""Silk Road"" has fallen into disuse among some modern historians in favor of Silk Routes, which more accurately describes the intricate web of land and sea East and Southeast Asia, the Indian subcontinent, Central Asia, the Middle East, East Africa and Europe.",directAnswer
hobby_level3_dial30,2,"I asked about the Silk Road, not the New Silk Road. I would like to know about the historical Silk Road, which was used until the 15th century. Where was it located?","The silk road which historians now refer to as Silk routes  was a network of Eurasian trade routes active from the second century BCE until the mid-15th century. It was an intricate web of land and sea routes that connected  East and Southeast Asia, the Indian subcontinent, Central Asia, the Middle East, East Africa and Europe.",directAnswer
hobby_level3_dial30,3,Where is the Amber Road located?,"Amber road was a trade route from coastal Sicily, the North Sea and the Baltic sea to the Mediterranean sea.",directAnswer
hobby_level3_dial30,4,When did the Amber Road fall out of use?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
hobby_level3_dial30,5,That's okay. Can you instead tell me about other ancient trade routes?,"Long-distance trade routes were developed in the Chalcolithic Period, middle of the 2nd millennium BCE to the beginning of the Common Era saw societies in Southeast Asia, Western Asia, the Mediterranean, China, and the Indian subcontinent develop major transportation networks for trade.",directAnswer
hobby_level3_dial30,6,I am interested in the Indian Incense Road.,"I'm sorry, I meant to say the Grand Trunk Road was associated with India while the Incense Road was associated with Arabia, primarily.  As the Indian Incense road does not exist, would you like to know more about the Arabian Incense road instead, or would you rather hear about the Grand Trunk Road, the Roman Via Maris, or ancient West African trade routes?",clarification
hobby_level3_dial30,7,I would rather hear a out Grand Trunk Road!,"The Grand Trunk Road, connecting Chittagong in Bangladesh to Peshawar in Pakistan, has existed for over two and a half millennia. One of the important trade routes of the world, this road has been a strategic artery with fortresses, halting posts, wells, post offices, milestones and other facilities, and part of this road through Pakistan also coincided with the Silk Road.",directAnswer
hobby_level3_dial32,1,What is the feminist interpretation of the book?,Feminist literary criticism deals with applying feminist theories to the literature. Feminist interpretation of which book are you interested in?,clarification
hobby_level3_dial32,2,What is the feminist interpretation of the book with regard to Batman's relationship to the Joker?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
hobby_level2_dial6,1,What structures are bricks most commonly used in?,"bricks are used to build to build walls, pavements and other elements in masonry construction.",directAnswer
hobby_level2_dial6,2,How are bricks joined together to build structures?,"Bricks can be joined with mortar, adhesives, or by interlocking them.",directAnswer
hobby_level2_dial6,3,What is the interlocking method?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
hobby_level2_dial6,4,Are there any regions of the world that use bricks the most?,"I did not find one country of significantly more usage, but I  did find that the UK, the US, Japan, Belgium, and the Netherlands all boast a large brick industry and until most recently almost all houses in Northwest Europe and almost all buildings in Columbia were made of brick.",noAnswerButRelevantInfo
hobby_level2_dial6,5,Can you tell me what compressed earth blocks are?,"A compressed earth block (CEB), also known as a pressed earth block or a compressed soil block, is a building material made primarily from an appropriate mix of fairly dry inorganic subsoil, non-expansive clay, sand, and aggregate. Forming compressed earth blocks requires dampening, mechanically pressing at high pressure, and then drying the resulting material.",directAnswer
hobby_level2_dial6,6,How long does CEB's last for?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
hobby_level1_dial15,1,How deep into the water can a scuba diver go?,Would you like to know about recreational diving or commercial diving?,clarification
hobby_level1_dial15,2,I would like to know about recreational diving.,"Depth limitations are imposed by the certification agencies, and relate to the competency associated with the specific certification. Entry level divers may be restricted to a depth of 18 or 20 metres (59 or 66 ft), and more advanced divers to 30, 40, 50 or 60 m depending on the certification and agency. Junior divers may be restricted to shallower depths.",directAnswer
hobby_level1_dial15,3,What are some of the risks of scuba diving?,"The most common injuries and causes of death in scuba diving are drowning or asphyxia, air embolism, and cardiac events.",directAnswer
hobby_level1_dial15,4,What is decompression sickness?,"Decompression, or DCS, sickness is a medical condition caused by dissolved gases emerging from solution as bubbles inside the body tissues during decompression. DCS can produce many symptoms, and its effects may vary from joint pain and rashes to paralysis and death, but can be treated initially with 100% oxygen until hyperbaric oxygen therapy.",directAnswer
hobby_level1_dial15,5,Tell me more about the nitrogen narcosis in deeper dives.,"Narcosis while diving (also known as nitrogen narcosis) is a reversible alteration in consciousness that occurs while diving at depth and is caused by the anesthetic effect of certain gases at high pressure.  Narcosis may be completely reversed in a few minutes by ascending to a shallower depth, with no long-term effects.",directAnswer
hobby_level1_dial15,6,How do divers try and avoid narcosis?,"The most straightforward way to avoid nitrogen narcosis is for a diver to limit the depth of dives, and this depth can be tested via gradual training to find the individual diver's sensitivity. In addition, because of similar and additive effects, divers should avoid sedating medications and drugs, such as cannabis and alcohol before any dive.",directAnswer
top25_dial40,1,How long did it take to dig the Suez Canal?,"The excavation took some 10 years, with forced labour (corvée) being employed until 1864 to dig out the canal.",directAnswer
top25_dial40,2,What trade routes were used before the Suez Canal opened?,"Prior to the Suez Canal, the first known canal verified to have been constructed was built by Necho II in the late 7th century BC, and then was either completed or re-constructed by Darius the Great sometime later. By the time of Ptolemy II (pharaoh of Egypt from 283 to 246 BC) the canal Darius I had dug had become blocked, but was restored to operation by Ptolemy II in around 270 BC.",directAnswer
top25_dial40,3,How deep is The Suez Canal?,"When it was first built, the depth of the canal was 26 feet deep.  The New Suez Canal, functional since 8/6/15, has a depth of 23-75-79 feet.",directAnswer
top25_dial40,4,How long did it take for the New Suez Canal to be expanded from its original depth of 26 feet?,"While I can't tell you exactly how long that portion of the project took, I can tell you the project was inaugurated by the Chairman of the Suez Canal Authority Mohab Mamish in the presence of Egyptian President Abdel Fattah el-Sisi on 5 August 2014, and the new canal was opened a year later.",noAnswerButRelevantInfo
top25_dial40,5,"What are the bad environmental impacts from the Suez Canal, if any?",Many local and endemic species to the Mediterranean sea have been endangered by invasive species originating from the Red Sea who traveled to the Mediterranean via the canal. This has had serious impacts on the ecology of the Mediterranean ecosystem.,directAnswer
top25_dial40,6,What are they doing to clean up the Mediterranean ecosystem?,I can't find any information about efforts to deal with the invasive species problem resulting from the New Suez Canal.,noAnswerNoRelevantInfo
top25_dial63,1,When will the next election take place?,"There are many elections in the US, and in the UK, and 0ther countries. Which country's upcoming election would you like to know about?",clarification
top25_dial63,2,When is the next Federal election in Germany?,"The next federal election in Germany will be on or before October 26, 2025, to elect the members of the 21st Bundestag. The election would be earlier if the President of Germany dissolves the Bundestag and schedules a snap election.",directAnswer
top25_dial63,3,Why did Angela Merkel choose not to run in the election?,"In October 2018, Merkel announced that she would resign as leader of the CDU at the party's conference in December 2018 and step down as Chancellor of Germany at the forthcoming election due to poor results at state elections for the CSU in Bavaria and for the CDU in Hesse.",directAnswer
top25_dial63,4,Who succeeded Markel?,Annegret Kramp-Karrenbauer succeeded Markel after he resign as leader of the CDU.,directAnswer
top25_dial63,5,What is the history of the CDU political party?,"Do you want to know about the founding period, Adenauer era, Opposition against social-liberal governments, or Kohl era?",clarification
top25_dial63,6,I am interested in the founding period.,"The CDU was established in Berlin on 26 June 1945 and in Rheinland by former members of the Centre Party, the German Democratic Party, the German National People's Party and the German People's Party, and the result of these meetings was the establishment of an inter-confessional party influenced heavily by the political tradition of liberal conservatism.",directAnswer
hobby_level2_dial12,1,Who was South Africa's Prime Minister at the time of the D'Oliveria affair?,The Prime Minister was  B. J. Vorster.,directAnswer
hobby_level2_dial12,2,What was the reaction to the D'Oliveria affair controversy?,"The South African realized they had to change and In 1969, the South African Cricket Board of Control (SACBOC) announced that future teams would be racially integrated.",directAnswer
hobby_level2_dial12,3,What ended up happening with the D'Oliveira affair?,"The D'Oliveira affair had a numerous aftermath effects, such as, the necessity for change in South African cricket, many of the events being made public, controversy regarding sporting links with South Africa, and resultant isolation of South Africa. Which of these effects do you want to know more about?",clarification
hobby_level2_dial12,4,How was South Africa isolated as a result of these events?,The Affair led to the near-complete isolation of South Africa from the international cricket scene.,directAnswer
hobby_level2_dial12,5,Can you tell me more about the controversy regarding sporting links with South Africa?,"D'Oliveira affair describes the controversies surrounding South Africa's sports teams. Do you want to know hwat happened during the build-up, during the height of the controversy, or the aftermath of the controversy?",clarification
hobby_level2_dial12,6,"Yes, tell me what happened during the build-up of the controversy.","Gotcha!  That's a pretty lengthy story in and of itself, however, so would you like me to tell you about the anticipation involving it, South Africa's problematic position on mixed-race teams that contributed to it, the MCC maneuvers that were part of the build-up, or D'Oliveira's actions in 1968?",clarification
hobby_level2_dial12,7,Tell me more about the MCC maneuvers that were part of the build-up!,"In March 1968, having received no response from the SACA to Griffith's letter, the MCC asked Alec Douglas-Home to intervene. Following Douglas-Home's advice, the MCC let the matter drift throughout the 1968 season and the letter was never presented to the full MCC Committee.",directAnswer
food_level2_dial30,1,What current day dishes are directly from the Mayan culture?,"Chocolate, avocado/guacamole, tortillas, and tamales, all found in modern-day cuisine, were all a part of Mayan cuisine.",directAnswer
food_level2_dial30,2,What Mexican foods are influenced by Mayan culture?,"The ingredients and methods in Mexican cuisine began with Maya who domesticated maize, invented maize nixtamalization.",directAnswer
food_level2_dial30,3,I think you misunderstood my question. Which current day Mexican dishes are inspired by Mayan culture?,"Many foods are inspired by Ancient Maya cuisine, including chocolate, guacamole, tortillas, and tamales. Are you interested in learning about a specific type?",clarification
food_level2_dial30,4,How did ancient Mayans use chocolate?,"The Maya have used it in a number of purposes, cacao beans were used as ceremonial sacrifices to the Mayan gods, it was enjoyed by all social classes due to its aphrodisiac powers and chocolate was drank during marriage and engagement. It was also ground up and mixed with chili peppers, cornmeal, and honey to create a drink called xocolatl, which was for the rich and nobility.",directAnswer
food_level2_dial30,5,Can you tell me a bit about Mayan religious rituals?,"Mayan religious rituals involve ritual topography and calendrical mapping, pilgrimage, offerings and sacrifices, just to name a few things. Which of these are you interested in?",clarification
food_level2_dial30,6,I am interested in pilgrimage.,"Pilgrimages created networks connecting places over larger distances, transcending the limits of the local community. Nowadays, pilgrimages often involve reciprocal visits of the village saints, but also visits to farther-removed sanctuaries, for example, the Q'eqchi' pilgrimages to their thirteen sacred mountains.",directAnswer
top25_dial18,1,Was any of the $25 million bounty offered by the FBI paid to anyone?,"The largest reward offered was $25 million for the leader of al-Qaeda, Osama bin Laden, which had ""attracted hundreds of anonymous calls but no reliable leads.",noAnswerButRelevantInfo
top25_dial18,2,How was bin Laden caught?,"Bin Laden was not captured, but confirmed killed by SEAL Team Six on may 2, 2011.",directAnswer
top25_dial18,3,How was the killing of Osama bin Laden confirmed?,"Initially, at around 10:24 p.m. on May 2, 2011,  Navy Reserve intel officer Keith Urbahn and actor Dwayne Johnson both tweeted about the death of bin Laden, which was anonymously confirmed to the media by government officials. Later at 11:35 p.m., President Obama appeared on network television confirming the news, which was also further confirmed by Al-Qaeda on May 6th, via posts on militant websites.",directAnswer
top25_dial18,4,Was there a burial for Osama bin Laden?,"After the assassination, Bin Laden was buried at sea.",directAnswer
top25_dial18,5,How did Pakistan support protection of bin Laden?,"US-government files leaked by WikiLeaks disclosed that American diplomats were told that Pakistani security services were tipping off bin Laden every time US-forces approached. According to the leaked files, in December 2009, the government of Tajikistan had told US-officials that many in Pakistan were aware of bin Laden's whereabouts.",directAnswer
top25_dial18,6,Who runs wiki leaks?,"Wikileaks was started by Julian Assange, and since 2018 has been run by Kristinn Hrafnsson.",directAnswer
food_level3_dial22,1,What kind of political ideologies did Sir Roger Vernon Scruton have?,Scruton embraced conservatism after witnessing the May 1968 student protests in France.,directAnswer
food_level3_dial22,2,What was Sir Roger Vernon Scruton's upbringing like?,"By ""upbringing"", do you mean his family background, his religious background, his home location, or his education?",clarification
food_level3_dial22,3,I mean his family background.,"Roger Scruton was born in Buslingthorpe, Lincolnshire,[9] to John ""Jack"" Scruton, a teacher from Manchester, and his wife, Beryl Claris Scruton , and was raised with his two sisters in High Wycombe and Marlow. He was raised in a back-to-back on Upper Cyrus Street, Ancoats, an inner-city area of Manchester, and won a scholarship to Manchester High School, a grammar school.",directAnswer
food_level3_dial22,4,What were Sir Roger Vernon Scruton's political views?,"His political views were very conservative and he was highly critical of the Campaign for Nuclear Disarmament, egalitarianism, feminism, foreign aid, multiculturalism and modernism. Scruton further believed that society is held together by authority and the rule of law, in the sense of the right to obedience, not by the imagined rights of citizens.",directAnswer
food_level3_dial22,5,I'm interested in topics he was critical of.,"Scruton was critical of the contemporary feminist movement, while reserving praise for suffragists such as Mary Wollstonecraft.",directAnswer
food_level3_dial22,6,What are the origins of kitsch art?,"As a descriptive term, kitsch originated in the art markets of Munich in the 1860s and the 1870s, describing cheap, popular, and marketable pictures and sketches. Kitsch is regarded as a modern phenomenon, coinciding with social changes in recent centuries such as the Industrial Revolution, urbanization, mass production, modern materials and media such as plastics, radio and television, the rise of the middle class and public education—all of which have factored into a perception of oversaturation of art produced for the popular taste.",directAnswer
hobby_level2_dial14,1,What kind of wildlife is present at Spreckels Lake?,"Spreckels Lake hosts a variety of wildlife, including migratory waterfowl and game-birds, several species of fish, and turtles. In the nearby trees there are squirrels, and the area of the lake is used by several hunting and foraging species as well.",directAnswer
hobby_level2_dial14,2,What is the largest animal at Spreckels Lake?,"I could not find anything regarding which exact animal and species of animal is the largest, but the wild carp present in Spreckels Lake can grow to over 24 inches in size.",noAnswerButRelevantInfo
hobby_level2_dial14,3,What fish species are found in Spreckels Lake other than carp?,"Aquatically, the lake's algae-laden water hosts minnows, sticklebacks and carp. There is a 'tradition' of dumping goldfish in many of Golden Gate Park's lakes, sometimes by the bucketfuls, for good luck as well as a means of 'freeing' unwanted pets.",directAnswer
hobby_level2_dial14,4,"You say there's goldfish in the lake. So, how do goldfish survive in the wild after they've been released?","Their survival depends on their diet, water conditions, and their appearance. Which aspect would you like to know more about?",clarification
hobby_level2_dial14,5,I'd like to know more about water conditions.,They are able to survive or even thrive in any climate that supports a pond.,directAnswer
hobby_level2_dial14,6,"On the subject of goldfish, how big was the largest known goldfish?",The largest goldfish as of April 2008 was one found in the Netherlands and measured 19 inches or 48 cm.,directAnswer
food_level3_dial23,1,What is engineered wood made out of?,"Engineered wood, also called mass timber, composite wood, man-made wood, or manufactured board, includes a range of derivative wood products which are manufactured by binding or fixing the strands, particles, fibres, or veneers or boards of wood, together with adhesives, or other methods of fixation to form composite material.",directAnswer
food_level3_dial23,2,What kind of wood is used to manufacture lumber?,"Hardwood and softwood makes up manufactured lumber, hardwood is from angiosperm tree, many of which are deciduous such as oak. Softwood is from gymnosperm trees such as pines and spruces.",directAnswer
food_level3_dial23,3,What are some specific uses for softwood manufactured as lumber?,"Softwood typically is used in construction as structural carcassing timber as well as finishing timber. Certain softwood trees are also used for certain purposes, like eastern white pine for furniture, larch for cladding and boats, and western hemlock for doors, joinery, and furniture.",directAnswer
food_level3_dial23,4,What is the most durable wood for flooring?,"The Janka hardness test measures the resistance of a sample of wood to denting and wear. Of the woods often used as flooring materials, Brazilian Cherry / Jatoba score the highest with a total of 2350, which implies that it would be the most durable.",directAnswer
food_level3_dial23,5,How did the industry of lumber come to be?,"Following the near eradication of domestic timber on the British Isles, the abundance of old-growth forests in the New World posed an attractive alternative to importing choice timber from the Baltic via the narrow straits and channels between Denmark and Sweden.The easily available timber proved an incredible resource to early settlers, with both domestic consumption and overseas trade fueling demand and the industry expanded rapidly as Americans logged their way across the country.",directAnswer
food_level3_dial23,6,"What makes a forest an ""old-growth forest""?","An old-growth forest – also termed primary forest, virgin forest, late seral forest, primeval forest or first-growth forest – is a forest that has attained great age without significant disturbance and thereby exhibits unique ecological features and might be classified as a climax community. The Food and Agriculture Organization of the United Nations defines primary forests as naturally regenerated forests of native tree species where there are no clearly visible indications of human activity and the ecological processes are not significantly disturbed.",directAnswer
top25_dial64,1,Have the Palestinians and Israelis reached any agreement after the war?,"Do you mean the Six-Day war, the Lebanese Civil War, the 1982 Lebanon War, the first Palestinian uprising, or some other war?",clarification
top25_dial64,2,I would like to know about any agreements after whichever war was the most recent.,"The most recent conflict between Israel and Palestine, the 2021 Israel-Palestine Crisis, ended with a cease in hostilities on 20 May 2021.",directAnswer
hobby_level2_dial15,1,Which sport was the first to use uniform numbers?,"Australian rules football was the first sport to use uniform numbers, with evidence for them being used as early as May of 1903.",directAnswer
hobby_level2_dial15,2,Thank you! How are the uniform numbers assigned to the players?,"Sorry, I did not find any useful information for how numbers are assigned in Australian rules football.",noAnswerNoRelevantInfo
hobby_level2_dial15,3,What are some famous numbers in team sports?,Would you like to know about cricket or American football numbers?,clarification
hobby_level2_dial15,4,I'd like to know about American football numbers.,"Since NFL teams began retiring numbers, 155 players have had their jersey number retired, with the Chicago Bears and the New York Giants having the most retired numbers of the teams with 14 a piece.  Only one player, Reggie White, has had his number retired by two teams, although Peyton Manning received an acknowledgment when the Denver Broncos re-retired the number 18, which is officially retired under the name of Frank Tripucka, who let Manning use it.",directAnswer
hobby_level2_dial15,5,Why was Bosworth unable to wear the number 44?,"Bosworth was prevented from wearing 44, the number of his choice, because the rules were that linebackers had to wear number 50-59, and Bosworth was a linebacker.",directAnswer
hobby_level2_dial15,6,What kind of position usually wore the 40's?,"Numbers 20s to 40s were worn by running backs, fullbacks, wide receivers, tight ends, H-backs, linebackers, and defensive backs.",directAnswer
top25_dial41,1,In what year was Yom Kippur first observed?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
top25_dial41,2,I don't think I phrased the question properly. How long has Yom Kippur been around?,"I was unable to find an exact date, but scholars date the original ceremony found in Torah to before the priestly source, but after JE.",noAnswerButRelevantInfo
top25_dial41,3,How is Yom Kippur observed in Israel?,"Yom Kippur is a legal holiday in the modern state of Israel, on which there are no radio or television broadcasts, airports are shut down, there is no public transportation, and all shops and businesses are closed.  Many Jewish people of Israel fast on the holiday, but bicycle-riding and inline skating on the empty streets have become common among secular Israeli youths.",directAnswer
top25_dial41,4,Is Yom Kippur observed outside of Israel?,"As one of the most culturally significant Jewish holidays, and one observed by many secular Jews, it is very likely that it is observed outside of Israel.  However, I cannot find a definitive statement that it is.",noAnswerButRelevantInfo
top25_dial41,5,Are there any other famous Jewish baseball players other than Sandy Koufax?,"There are many Jewish baseball players, including, Richard Bleier, Alex Bregman, Scott Effross, Max Fried, and Paul Goldschmidt.",directAnswer
top25_dial41,6,Has Paul Goldschmidt won any awards?,"He has won the NL Hank Aaron Award, Gold Glove Award, and Silver Slugger Award and  has twice finished runner-up for the NL Major League Baseball Most Valuable Player Award, in 2013 and 2015.",directAnswer
hobby_level2_dial7,1,What was the cause of death for Stephen of Blois?,He died of a stomach disease on October 25th.,directAnswer
hobby_level2_dial7,2,How many battles did Stephen of Blois lose in England?,"I'm not sure on the exact number, but he was unsuccessful in defending the Argentan province in 1135. He also lost in the Battle of Lincoln, leading to his temporary imprisonment and loss of power.",noAnswerButRelevantInfo
hobby_level2_dial7,3,What was Stephen of Blois' childhood like?,"Stephen was born in France in either 1092 or 1096. His father, Stephen-Henry, was killed during the First Crusade, leaving his mother, Adela, to raise him.",directAnswer
hobby_level2_dial7,4,Is anything know about Stephen's relationship with his mother Adela?,"Little is know other than that she had a strong matriarchal influence on Stephen during his early years. She was famous for her piety, wealth, and political talent.",noAnswerButRelevantInfo
hobby_level2_dial7,5,What kind of legacy did Stephen of Blois leave behind?,"Do you want to know about his legacy regarding aftermath, historiography, or popular representations?",clarification
hobby_level2_dial7,6,I would like know about his legacy regarding historiography.,"Much of the modern history of Stephen's reign is based on accounts of chroniclers who lived in, or close to, the middle of the 12th century, forming a relatively rich account of the period. Stephen remains a popular subject for historical study: David Crouch suggests that after King John he is ""arguably the most written-about medieval king of England"".",directAnswer
top25_dial19,1,"What kinds of criticism did the Enema of the State album, by Blink-182, receive?","Different people like fans, commentators, journalists nd others had different criticisms of the album. Which of these criticisms are you interested in learning more about?",clarification
top25_dial19,2,What kinds of criticism did Blink-182 receive from fans?,"The success of the album, as well as its cleaner sound and the group's appearances on MTV, caused many longtime fans to accuse the band of ""selling out."" Many commentators stated that the band's polished pop sound only remotely resembled punk music.",directAnswer
top25_dial19,3,How many albums did Blink-182 sell with Enema of the State?,"During its first week, the album sold 109,000 units, and by early 2001 it had gone platinum five times. As of 2014, it has sold over 15 million copies worldwide, with over 4.5 million being in the United States, making it the band's most successful album.",directAnswer
top25_dial19,4,How much did they make from this album?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
top25_dial19,5,What was the blink-182's last album?,Nine is the 8th and latest studio album and it was produced in 2019.,directAnswer
top25_dial19,6,How many albums did they sell in 2019 for the album Nine?,"To date, it sold over 202,000 copies worldwide.",directAnswer
hobby_level2_dial16,1,How was Umineko When They Cry developed?,Would you like to know about illustration or game design development?,clarification
hobby_level2_dial16,2,"You told me that Ryukishi07 wrote Umineko no Naku Koro ni, but I already know that. I want to know how he came up with and wrote this visual novel.","Ryukishi07 developed Higurashi When They Cry from a play he had previously written named Hinamizawa Bus Stop. He wrote the play for a contest, which he lost, then later restructured it into the episodic visual novel series, Higurashi When They Cry.",directAnswer
hobby_level2_dial16,3,How many novels did he write?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
food_level2_dial31,1,Why is Korosten not part of the Korosten Raion?,Korosten is a city of regional significance and administrative center of the Korosten Raion.,directAnswer
food_level2_dial31,2,When was Korosten founded?,Korosten was founded over a millennium ago.,directAnswer
food_level2_dial31,3,Were there any conflicts that occurred in Korosten?,"Conflicts that took place in Korosten include the 968 besieging of the city by the Pechenegs, the 1240 Mongol Invasion of Rus', the 1649 Khmelnytsky Uprising, and World War II. Which conflicts that involve Korosten would you like to know more of?",clarification
food_level2_dial31,4,Tell me about how Korosten was involved in World War II.,"Soviet forces held out at Korosten but was forced to retreat, leaving it occupied by the German Army from 7 August 1941 to 28 December 1943. During the occupation, Korosten nationalists worked to roundup Jewish families and 'non-desirables' and they carried out killings themselves.",directAnswer
food_level2_dial31,5,Can you tell me about the 1240 Mongol Invasion of Rus?,"The campaign was heralded by the Battle of the Kalka River in May 1223, which resulted in a Mongol victory over the forces of several Rus principalities, a full-scale invasion of Rus by Batu Khan followed from 1237 to 1242. The invasion was ended by the Mongol succession process upon the death of Ögedei Khan, all Rus principalities were forced to submit to Mongol rule and became vassals of the Golden Horde, some of which lasted until 1480.",directAnswer
food_level2_dial31,6,I am interested in the invasion background.,"The vast Mongolian Great Khanate army of around 40,000[6] mounted archers, commanded by Batu Khan and Subutai, crossed the Volga River and invaded Volga Bulgaria in late 1236. In mid-1238, Batu Khan devastated the Crimea and pacified Mordoviam, then after many days of siege, the horde stormed Kiev in December 1240.",directAnswer
top25_dial65,1,How many languages have been influenced by the Greek alphabet?,Many different languages can trace their ancestry back to the Greek alphabet. Are you interested only in languages that use the Greek alphabet or also in languages that use a derivation of the Greek alphabet?,clarification
top25_dial65,2,How many European languages use a derivation of the Greek alphabet?,Greek is the source of all the modern scripts of Europe.,directAnswer
top25_dial65,3,How did the Greek alphabet start getting used in sororities and fraternities?,The naming tradition was started by the foundation of the Phi Beta Kappa Society at the College of William and Mary in 1776 and it is an acronym for the ancient Greek phrase. Early fraternal organizations were known by their Greek letter names because the mottos that these names stood for were secret and revealed only to members of the fraternity.,directAnswer
top25_dial65,4,I wonder what the very first sorority was in the US.,"Union College was firmly established as the birthplace of the North American fraternity and sorority system when the Sigma Phi Society formed in March 1827, followed by Delta Phi in November.",directAnswer
top25_dial65,5,How is the Greek alphabet used in astrology?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
top25_dial65,6,Any famous greet astrologers you can tell me off?,"I think you mean famous Greek astrologers, which include Claudius Ptolemy and Hephaestio of Thebes.",directAnswer
food_level3_dial24,1,How did Kraft Foods Inc get its start?,"Kraft Foods Inc. originated from the National Dairy Products Corporation which was formed on December 10, 1923 by Thomas H. McInerney and Edward E. Rieck to execute on a rollup strategy in the fragmented United States ice cream industry.",directAnswer
food_level3_dial24,2,Is Kraft Foods Inc. still active as of 2022?,"No, Kraft Foods Inc split into two companies Mondelez International and Kraft Foods Group in April of 2012. Kraft Foods Group retains the Kraft food names and brands and focuses on the US market, while Mondelez focuses on global snacks.",directAnswer
food_level3_dial24,3,What are some controversies that Kraft Foods Inc. faced?,"Kraft Foods Inc. have been involved in a number of controversies including lawsuits over trans-fat claims, donations to political campaigns and their environmental record. Would you be interested in knowing more about one of these controversies?",clarification
